"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC30min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC30min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC30min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX30min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX30min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX30min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"11","SP_0013",12,16775.6776067202,0.430620812962722,0.0741563534568254,5.80693080079017,6.36284181979541e-09,9.00872354319368e-07,13555.5111616075,14747.6246703835,13971.0121905903,19052.6900609786,18017.6793435821,21309.5482131795,"SPD_0013","SP_RS00065","SPT_RS00245","SPT_0047","SPD_RS00065","cell division protein FtsH","PROTEIN TURNOVER","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsH","cell division protein FtsH"
"12","SP_1177",13,8275.9331161312,0.39871124595861,0.0703507425901666,5.66747743206253,1.44915134982639e-08,1.89392934104234e-06,7306.80848823856,6705.62091750318,7172.14354867909,9987.99325553831,8916.85314029628,9566.1793465318,"SPD_1040","SP_RS05800","SPT_RS05170","SPT_1046","SPD_RS05530","phosphocarrier protein HPr","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","phosphocarrier protein HPr"
"13","SP_0368",14,926.508751117132,-0.482253651953106,0.0872390575319484,-5.5279557757315,3.23983690452483e-08,3.66965526719179e-06,1041.64639108276,1133.85953695963,1117.94424218398,768.084006797987,763.634221774186,733.884107904242,"SPD_0335","SP_RS01795","SPT_RS02075","SPT_0411","SPD_RS01785","cell wall surface anchor family protein","VARIOUS","Cell Wall","CELLULAR PROCESSES","CELLULAR PROCESSES",NA,"Structural proteins","Cell community",NA,2,"","cell wall surface anchor family protein"
"14","SP_2227",15,2850.61934429506,0.415955010850665,0.0751868117745274,5.53228686033455,3.16082412442585e-08,3.66965526719179e-06,2445.40010547646,2391.67146057614,2385.38649488711,3065.80840107185,3520.30995926876,3295.13964449005,"SPD_2054","SP_RS11370","SPT_RS11105","SPT_2245","SPD_RS10775","DNA replication and repair protein RecF","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recF","Recombinational DNA repair ATPase RecF"
"15","SP_0035",16,1407.56582410328,0.463268772676847,0.0846943132064428,5.46989231198589,4.50309102351727e-08,4.7817197805974e-06,1146.28129944209,1211.07577782785,1121.70519842346,1784.94309795075,1537.48916927001,1643.9004017055,"SPD_0041","SP_RS00215","SPT_RS00370","SPT_0073","SPD_RS00215","aromatic amino acid aminotransferase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"araT","aromatic amino acid aminotransferase"
"16","SP_1804",18,6423.06221072464,-0.510584855490381,0.0967999686648085,-5.27463864434084,1.33017924739354e-07,1.25554141184535e-05,8026.3204423499,7379.56968648456,7766.37463451616,5377.31333937703,4073.68925191201,5915.10590970819,"SPD_1590","SP_RS08955","SPT_RS08595","SPT_1728","SPD_RS08405","putative general stress protein 24","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","general stress protein 24"
"17","SP_0605",19,21657.3298487194,0.331783710167506,0.0640614601775081,5.17914685753596,2.22902944685778e-07,1.99322159484809e-05,18409.8655056038,19043.963405709,19654.7573074971,25048.6772981825,23189.3665587335,24597.3490165905,"SPD_0526","SP_RS02975","SPT_RS03145","SPT_0631","SPD_RS02820","fructose-bisphosphate aldolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"fba","fructose-bisphosphate aldolase"
"18","SP_0117",20,12402.5437855345,-0.418908037008219,0.0822048745044017,-5.0959026400045,3.47083480381825e-07,2.9484741658436e-05,15180.2914239962,13342.1536194927,14607.5540341214,11291.3426041842,9137.32879514886,10856.5922362634,"SPD_0126","SP_RS00595","SPT_RS00835","SPT_0163","SPD_RS00685","pneumococcal surface protein A","VARIOUS","Cell Wall","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"","Pneumococcal surface protein A"
"19","SP_0036",21,1798.82999643891,0.409632195299334,0.0810081343714932,5.05667978256123,4.26618683514769e-07,3.45154830138853e-05,1515.44266151883,1442.04716498629,1604.04783613615,2031.54230693216,1979.90058264971,2219.99942641033,"SPD_0042","SP_RS00220","SPT_RS00375","SPT_0074","SPD_RS00220","DNA repair protein","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"recO","DNA repair protein RecO"
"20","SP_0247",22,354.028301883535,-0.583985324765847,0.117511697786585,-4.96959311937125,6.70935433095742e-07,5.18145136740757e-05,419.71530656495,490.390863057809,425.928294120559,298.09492615106,223.395862201626,266.644559205208,"SPD_0231","SP_RS01200","SPT_RS01485","SPT_0295","SPD_RS01240","transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","transcriptional regulator"
"21","SP_1220",23,19094.1543477926,0.316085161802719,0.0659448896308332,4.79317144318837,1.64165217001397e-06,0.000121268132037119,17185.9897797379,16071.1381322826,17390.661651333,20288.5872730501,21647.4970784399,21981.0521719119,"SPD_1078","SP_RS05980","SPT_RS04980","SPT_1008","SPD_RS05715","L-lactate dehydrogenase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Energy metabolism",NA,NA,1,"Idh","L-lactate dehydrogenase"
"22","SP_2219",24,2285.27991727233,0.362886556304792,0.0766526145904755,4.73417062475365,2.19952639668591e-06,0.000155708139498723,2049.19826146417,1908.05395198045,1966.03987418563,2536.34539355294,2772.7368779143,2479.3051445365,"SPD_2046","SP_RS11330","SPT_RS11065","SPT_2237","SPD_RS10735","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"ecfT","Energy-coupling factor transporter transmembrane protein EcfT"
"23","SP_1655",25,10404.61643122,0.370400527135266,0.0805230833613648,4.59992975521086,4.22633431923575e-06,0.000287221680335261,8196.79304585668,8472.11176122523,10168.6854324809,11578.5581534684,12240.0491035048,11771.501090784,"SPD_1468","SP_RS08170","SPT_RS07920","SPT_1595","SPD_RS07745","phosphoglycerate mutase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"GpmA","Phosphoglycerate mutase"
"24","SP_0056",27,4931.11738945803,0.324361840464412,0.0713167772199595,4.54818421567194,5.41107610555016e-06,0.000340496974197397,4481.66596253667,4382.3603369945,4148.33473214108,5177.85809681853,5685.64370858256,5710.84149967484,"SPD_0062","SP_RS00320","SPT_RS00480","SPT_0094","SPD_RS00330","adenylosuccinate lyase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purB","adenylosuccinate lyase"
"25","SP_0366",28,3389.12968058884,-0.306333032069253,0.0675778279191458,-4.53304051790135,5.8140657121285e-06,0.000352789201603797,3876.19430180572,3684.02749194948,3754.37456605606,3013.58739211108,2982.99180704524,3023.60252456548,"SPD_0334","SP_RS01790","SPT_RS02070","SPT_0410","SPD_RS01780","oligopeptide ABC transporter, oligopeptide-binding protein AliA","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"AliA","oligopeptide ABC transporter oligopeptide-binding protein AliA"
"26","SP_0037",29,1666.35671483962,0.380677688224809,0.0863510128899978,4.40849129019196,1.04093205778711e-05,0.000609842609027688,1428.44285007399,1412.24440535294,1431.04384912029,2051.12518529245,1679.1192256985,1996.16477349954,"SPD_0043","SP_RS00225","SPT_RS00380","SPT_0075","SPD_RS00225","fatty acid/phospholipid synthesis protein PlsX","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,"plsX","glycerol-3-phosphate acyltransferase PlsX"
"27","SP_0078",30,3728.92109779162,0.368958319709224,0.0849635679967061,4.34254738129087,1.40840098370874e-05,0.000797624423773718,3218.99302345892,3215.98869861668,3164.84467551833,3848.39824369227,4884.04679127085,4041.25515419269,"SPD_0076","SP_RS00405","SPT_RS00560","SPT_0111","SPD_RS00405","potassium uptake protein, Trk family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"TrkG","Trk family potassium uptake protein"
"28","SP_0285",31,3591.7989355706,0.346625329300859,0.0817437166162366,4.24039111077082,2.23130657694316e-05,0.00122289995942788,2990.91243669813,3292.52760403868,3065.17933517224,3624.28308023564,4378.85091988678,4199.04023739211,"SPD_0265","SP_RS01400","SPT_RS01675","SPT_0330","SPD_RS01420","alcohol dehydrogenase, zinc-containing","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","alcohol dehydrogenase"
"29","SP_0026",32,2105.05539247548,0.332601223081133,0.079465620541866,4.18547317460265,2.84572676154575e-05,0.0015109030524582,1878.7256579574,1823.3870212039,1816.54186366649,2251.30571964207,2590.22391859925,2270.14817378379,"SPD_0031","SP_RS00170","SPT_RS00330","SPT_0065","SPD_RS00170","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"30","SP_1174",33,699.665748966687,-0.454355385605156,0.108940028492697,-4.17069273701919,3.03675090583763e-05,0.00151748229088769,810.038784939078,797.901155638258,895.107584995083,612.871563497921,449.711931752293,632.363472977489,"n.p.","SP_RS05785","SPT_RS05940","SPT_1198","n.p","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"31","SP_1953",34,648.86463502484,-0.435988117405191,0.104481105425168,-4.17288959215175,3.00760706778195e-05,0.00151748229088769,779.471283620622,788.418459391283,732.446227637783,613.596855289043,464.312968497497,514.94201571281,"SPD_1752","SP_RS09815","n.p","n.p.","SPD_RS09265","toxin secretion ABC transporter, permease/ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"","toxin secretion ABC transporter ATP-binding protein/permease"
"32","SP_2189",35,3077.76003190896,0.318854136570988,0.0770053334261446,4.14067600754952,3.46283783241319e-05,0.00168096042207715,2863.93973891378,2507.49582187846,2756.78092353528,3282.67064661727,3613.75659443807,3441.9164660709,"SPD_2016","SP_RS11180","SPT_RS10900","SPT_2204","SPD_RS10585","putative TIM-barrel protein, NifR3 family","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","tRNA-dihydrouridine synthase"
"33","SP_2114",36,3235.39657093486,0.291791442354644,0.0708887414231269,4.11618878395617,3.85188842287916e-05,0.00181787734179769,3042.64205431398,2773.68865223995,2845.16339516294,3658.37179441836,3539.29130703753,3553.22222243637,"SPD_1941","SP_RS10780","SPT_RS10520","SPT_2122","SPD_RS10220","aspartyl-tRNA synthetase","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"aspS","aspartyl-tRNA synthetase"
"34","SP_0499",37,17082.1828657412,0.255511652967571,0.0622972786692575,4.10148979900242,4.10498606930808e-05,0.00188496522479849,15628.2228856243,14954.8893169245,15894.7413070818,18670.4612870574,18200.1923028972,19144.590094862,"SPD_0445","SP_RS02455","SPT_RS02675","SPT_0536","SPD_RS02365","phosphoglycerate kinase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"pgk","Phosphoglycerate kinase (EC 2.7.2.3)"
"35","SP_1999",38,5322.23971876276,-0.279048770591737,0.0685538751235136,-4.07050323689179,4.69116892667759e-05,0.00209744631748032,5991.23025841733,5906.3650909725,5717.59372306208,5029.17327963856,4555.52346450375,4733.55249598236,"SPD_1797","SP_RS10050","SPT_RS09805","SPT_1980","SPD_RS09495","catabolite control protein A","CARBOHYDRATE METABOLISM","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Carbohydrate metabolism",NA,2,"ccpA","Catabolite control protein A"
"36","SP_0004",39,3548.08848250606,0.404468043332489,0.100474160996698,4.02559264312526,5.68319995765391e-05,0.00247583505847538,2749.89944553339,3146.2231476568,3010.64546969985,4495.35852137292,3245.81046845892,4640.59384231449,"SPD_0004","SP_RS00020","SPT_RS00200","SPT_0038","SPD_RS00020","GTP-dependent nucleic acid-binding protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"ychF","GTP-dependent nucleic acid-binding protein EngD"
"37","SP_1090",40,1084.65323418957,0.346711542761765,0.0869702652250399,3.98655266676067,6.70402517383838e-05,0.00284753469258785,966.403310914255,916.434858725435,933.657386449703,1148.86219713693,1324.31403279003,1218.24761912104,"SPD_0976","SP_RS05400","SPT_RS05625","SPT_1136","SPD_RS05205","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","NADH/NAD ratio-sensing transcriptional regulator Rex"
"38","SP_0283",41,23194.2406817979,0.314416553657443,0.0793391111702743,3.962945248815,7.40307642850804e-05,0.00289564252580833,19800.6868155935,19816.1258143912,21696.0163064722,25127.0088116237,29089.6455074706,23635.960835236,"SPD_0263","SP_RS01390","SPT_RS01665","SPT_0328","SPD_RS01410","PTS system, mannose-specific IIC component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","PTS system mannose-specific transporter subunit IIC"
"39","SP_1088",42,1058.44895430568,0.357754159125202,0.0899982204924338,3.97512480988753,7.03423567406728e-05,0.00289564252580833,864.119748810192,997.037776824716,869.721130378625,1244.60071356501,1235.24770864429,1139.96664761126,"SPD_0975","SP_RS05390","SPT_RS05615","SPT_1135","SPD_RS05195","DNA repair protein RadC","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"radC","DNA repair protein RadC"
"40","SP_1433",43,510.072595324321,-0.422615927641545,0.106601968015799,-3.96442894542914,7.3571856384026e-05,0.00289564252580833,610.174353241482,555.415065894203,636.541843531167,441.702700793176,366.486022304628,450.115586181268,"SPD_1262","SP_RS07030","SPT_RS04145","SPT_0834","SPD_RS06655","transcriptional regulator, AraC family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Transcriptional regulator, AraC family"
"41","SP_2210",44,738.657900178002,0.367742527873123,0.0928672919587635,3.95987134023908,7.49901536995683e-05,0.00289564252580833,650.147239581001,588.604502758613,659.107580968018,861.646647852699,854.160649594453,818.28078031323,"SPD_2037","SP_RS11285","SPT_RS11020","SPT_2228","SPD_RS10690","cysteine synthase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"",""
"42","SP_1862",45,603.37400957908,-0.417023247608323,0.106290107675358,-3.9234436461579,8.72921912029495e-05,0.00329576517452914,720.687627238976,677.335446212443,730.565749518045,565.002305283882,419.049754587364,507.603174633767,"SPD_1644","SP_RS09240","SPT_RS08865","SPT_1780","SPD_RS08695","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"43","SP_2058",46,5192.21047721495,0.266536789246218,0.0680511457551855,3.91671273552228,8.9764605150785e-05,0.00331543617719965,4720.32760744615,4672.93724341964,4649.48215105114,5390.36859161722,5961.60330306692,5758.54396668862,"SPD_1868","SP_RS10405","SPT_RS10165","SPT_2053","SPD_RS09850","queuine tRNA-ribosyltransferase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"tgt","queuine tRNA-ribosyltransferase"
"44","SP_0149",47,2170.57508570154,0.286009271683641,0.073304014602582,3.90168632965386,9.5524889485188e-05,0.00345312313266669,1972.77950816803,1928.37401536682,1919.96816025206,2504.43255474358,2365.3679527231,2332.52832295565,"SPD_0151","SP_RS00770","SPT_RS01000","SPT_0196","SPD_RS00835","lipoprotein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"45","SP_1672",48,1770.35267465265,0.324904894439761,0.0836400217264242,3.88456253039344,0.000102514307045762,0.00362857932647394,1557.76689411361,1599.18898850758,1490.27890989202,1888.65982408117,2198.91613382777,1887.30529749374,"SPD_1485","SP_RS08260","SPT_RS08010","SPT_1611","SPD_RS07835","recombination protein RecR","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"RecR","Recombination protein RecR"
"46","SP_0771",49,2194.31619127552,0.329267566783238,0.0857849181839964,3.83829201861575,0.000123893089725551,0.00398806995302251,2006.87402886938,1973.07815481685,1766.70919349345,2384.75940920848,2743.53480442389,2290.94155684108,"SPD_0672","SP_RS03765","SPT_RS03900","SPT_0784","SPD_RS03575","peptidyl-prolyl cis-trans isomerase, cyclophilin-type","PROTEIN TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"ppiB","cyclophilin type peptidyl-prolyl cis-trans isomerase"
"47","SP_1176",50,60312.3082301406,0.252445695324122,0.0657039690821556,3.842168119379,0.000121952253874692,0.00398806995302251,50834.9303657196,56850.796006949,56492.3834340962,65559.8502912907,65418.4850332134,66717.4042495746,"SPD_1039","SP_RS05795","SPT_RS05175","SPT_1047","SPD_RS05525","phosphoenolpyruvate-protein phosphotransferase","CARBOHYDRATE METABOLISM","Intracellular","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,""," Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)"
"48","SP_1387",51,1709.19642574494,0.360147844227819,0.0938445638966734,3.83770598182283,0.00012418905097571,0.00398806995302251,1434.32121571215,1398.02036098248,1563.61755656179,1834.26293974703,2266.08090285571,1758.8755786105,"SPD_1219","SP_RS06800","SPT_RS04400","SPT_0888","SPD_RS06435","spermidine/putrescine ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PotC","Putative spermidine/putrescine import ABC transporter, permease component II"
"49","SP_1950",52,748.795353415132,-0.412821850106641,0.107582033876081,-3.83727500989759,0.000124407126256735,0.00398806995302251,893.511577001015,879.858744629963,865.96017413915,718.764165001704,494.975145662426,639.702314056531,"SPD_1749","SP_RS09800","n.p","n.p.","SPD_RS09250","putative bacteriocin formation protein","MEMBRANE PROTEIN ",NA,"CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"","bacteriocin formation protein"
"50","SP_2030",53,5025.50365087902,0.330030359355263,0.0857241368343886,3.84991172314576,0.000118160403864913,0.00398806995302251,4071.35604099278,4079.59139253754,5015.23514534009,5937.23860212306,5266.5939539952,5783.00677028543,"SPD_1839","SP_RS10265","SPT_RS07720","SPT_1555","SPD_RS09710","transketolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"recP","transketolase"
"51","SP_2188",54,1251.50624296796,0.346343617105374,0.0904685551829028,3.82833147279916,0.000129014925562102,0.00405919182462985,1189.78120516451,993.651099593654,1066.2310938912,1421.57191059873,1515.58761415221,1322.21453440748,"SPD_2015","SP_RS11175","SPT_RS10895","SPT_2203","SPD_RS10580","chaperonin, 33 kDa","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"hslO","Chaperonin (heat shock protein 33)"
"52","SP_0038",55,447.576991346006,0.427791430586703,0.111970276189777,3.82058029277024,0.000133138052050216,0.00411275546242394,382.093766480697,368.470482739569,349.768930271188,574.431098568466,439.49120603065,571.206463985468,"SPD_0044","SP_RS00230","SPT_RS00385","SPT_0076","SPD_RS00230","putative acyl carrier protein","LIPOPROTEIN","Intracellular","METABOLISM",NA,NA,"Lipid metabolism",NA,NA,1,""," acyl carrier protein"
"53","SP_2223",56,1748.86747166785,0.324213283046595,0.0853986681318862,3.79646767495125,0.000146772490856388,0.00445297253508933,1440.19958135032,1549.74350093407,1604.98807519601,2063.45514574152,1765.2653424952,2069.55318428996,"SPD_2050","SP_RS11350","SPT_RS11085","SPT_2241","SPD_RS10755","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"54","SP_2113",57,2887.85642333954,0.28338532165553,0.0753877997860418,3.7590342530198,0.000170570486950728,0.00501612615380919,2486.54866494361,2508.17315732468,2747.37853293659,3130.35937048169,3369.91928079316,3084.7595335575,"SPD_1940","SP_RS10775","SPT_RS10515","SPT_2121","SPD_RS10215","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
